BL486,BID9484,Sat,8:00:00.0000000,17:00:00.0000000
BL486,BID0890,Sat,17:00:00.0000000,00:00:00.0000000
BL486,BID0191,Sun,8:00:00.0000000,17:00:00.0000000
BL486,BID6601,Sun,17:00:00.0000000,00:00:00.0000000
BL241,BID4136,Mon,11:00:00.0000000,18:00:00.0000000
BL241,BID3629,Mon,18:00:00.0000000,23:00:00.0000000
BL241,BID4725,Tue,11:00:00.0000000,18:00:00.0000000
BL241,BID8511,Tue,18:00:00.0000000,23:00:00.0000000
BL241,BID0933,Wed,11:00:00.0000000,18:00:00.0000000
BL241,BID2005,Wed,18:00:00.0000000,23:00:00.0000000
BL241,BID3278,Thu,9:00:00.0000000,17:00:00.0000000
BL241,BID9641,Thu,17:00:00.0000000,23:00:00.0000000
BL241,BID2356,Fri,9:00:00.0000000,17:00:00.0000000
BL241,BID0724,Fri,17:00:00.0000000,23:00:00.0000000
BL241,BID0431,Sat,8:00:00.0000000,17:00:00.0000000
BL241,BID4986,Sat,17:00:00.0000000,00:00:00.0000000
BL241,BID6729,Sun,8:00:00.0000000,17:00:00.0000000
BL241,BID7979,Sun,17:00:00.0000000,00:00:00.0000000
BL719,BID4420,Mon,11:00:00.0000000,18:00:00.0000000
BL719,BID9042,Mon,18:00:00.0000000,23:00:00.0000000
BL719,BID2086,Tue,11:00:00.0000000,18:00:00.0000000
BL719,BID3149,Tue,18:00:00.0000000,23:00:00.0000000
BL719,BID2500,Wed,11:00:00.0000000,18:00:00.0000000
BL719,BID7647,Wed,18:00:00.0000000,23:00:00.0000000
BL719,BID8998,Thu,9:00:00.0000000,17:00:00.0000000
BL719,BID0436,Thu,17:00:00.0000000,23:00:00.0000000
BL719,BID8016,Fri,9:00:00.0000000,17:00:00.0000000
BL719,BID1585,Fri,17:00:00.0000000,23:00:00.0000000
BL719,BID6305,Sat,8:00:00.0000000,17:00:00.0000000
BL719,BID9649,Sat,17:00:00.0000000,00:00:00.0000000
BL719,BID6259,Sun,8:00:00.0000000,17:00:00.0000000
BL719,BID2042,Sun,17:00:00.0000000,00:00:00.0000000
BL164,BID3684,Mon,11:00:00.0000000,18:00:00.0000000
BL164,BID9733,Mon,18:00:00.0000000,23:00:00.0000000
BL164,BID2154,Tue,11:00:00.0000000,18:00:00.0000000
BL164,BID4483,Tue,18:00:00.0000000,23:00:00.0000000
BL164,BID2544,Wed,11:00:00.0000000,18:00:00.0000000
BL164,BID8553,Wed,18:00:00.0000000,23:00:00.0000000
BL164,BID2747,Thu,9:00:00.0000000,17:00:00.0000000
BL164,BID8134,Thu,17:00:00.0000000,23:00:00.0000000
BL164,BID7527,Fri,9:00:00.0000000,17:00:00.0000000
BL164,BID0537,Fri,17:00:00.0000000,23:00:00.0000000
BL164,BID8112,Sat,8:00:00.0000000,17:00:00.0000000
BL164,BID5914,Sat,17:00:00.0000000,00:00:00.0000000
BL164,BID2024,Sun,8:00:00.0000000,17:00:00.0000000
BL164,BID8746,Sun,17:00:00.0000000,00:00:00.0000000
BL028,BID6385,Mon,11:00:00.0000000,18:00:00.0000000
BL028,BID1801,Mon,18:00:00.0000000,23:00:00.0000000
BL028,BID7853,Tue,11:00:00.0000000,18:00:00.0000000
BL028,BID9214,Tue,18:00:00.0000000,23:00:00.0000000
BL028,BID0700,Wed,11:00:00.0000000,18:00:00.0000000
BL028,BID9796,Wed,18:00:00.0000000,23:00:00.0000000
BL028,BID8682,Thu,9:00:00.0000000,17:00:00.0000000
BL028,BID4576,Thu,17:00:00.0000000,23:00:00.0000000
BL028,BID6105,Fri,9:00:00.0000000,17:00:00.0000000
BL028,BID5106,Fri,17:00:00.0000000,23:00:00.0000000
BL028,BID4392,Sat,8:00:00.0000000,17:00:00.0000000
BL028,BID3282,Sat,17:00:00.0000000,00:00:00.0000000
BL028,BID4567,Sun,8:00:00.0000000,17:00:00.0000000
BL028,BID5245,Sun,17:00:00.0000000,00:00:00.0000000
BL382,BID3560,Mon,11:00:00.0000000,18:00:00.0000000
BL382,BID6893,Mon,18:00:00.0000000,23:00:00.0000000
BL382,BID0478,Tue,11:00:00.0000000,18:00:00.0000000
BL382,BID4394,Tue,18:00:00.0000000,23:00:00.0000000
BL382,BID4590,Wed,11:00:00.0000000,18:00:00.0000000
BL382,BID9854,Wed,18:00:00.0000000,23:00:00.0000000
BL382,BID9449,Thu,9:00:00.0000000,17:00:00.0000000
BL382,BID1871,Thu,17:00:00.0000000,23:00:00.0000000
BL382,BID3070,Fri,9:00:00.0000000,17:00:00.0000000
BL382,BID9448,Fri,17:00:00.0000000,23:00:00.0000000
BL382,BID8688,Sat,8:00:00.0000000,17:00:00.0000000
BL382,BID6279,Sat,17:00:00.0000000,00:00:00.0000000
BL382,BID9861,Sun,8:00:00.0000000,17:00:00.0000000
BL382,BID4737,Sun,17:00:00.0000000,00:00:00.0000000
BL302,BID9631,Mon,11:00:00.0000000,18:00:00.0000000
BL302,BID1846,Mon,18:00:00.0000000,23:00:00.0000000
BL302,BID3595,Tue,11:00:00.0000000,18:00:00.0000000
BL302,BID8054,Tue,18:00:00.0000000,23:00:00.0000000
BL302,BID8908,Wed,11:00:00.0000000,18:00:00.0000000
BL302,BID1384,Wed,18:00:00.0000000,23:00:00.0000000
BL302,BID2103,Thu,9:00:00.0000000,17:00:00.0000000
BL302,BID6004,Thu,17:00:00.0000000,23:00:00.0000000
BL302,BID5605,Fri,9:00:00.0000000,17:00:00.0000000
BL302,BID1064,Fri,17:00:00.0000000,23:00:00.0000000
BL302,BID7931,Sat,8:00:00.0000000,17:00:00.0000000
BL302,BID5761,Sat,17:00:00.0000000,00:00:00.0000000
BL302,BID4872,Sun,8:00:00.0000000,17:00:00.0000000
BL302,BID9539,Sun,17:00:00.0000000,00:00:00.0000000
BL800,BID2896,Mon,11:00:00.0000000,18:00:00.0000000
BL800,BID7589,Mon,18:00:00.0000000,23:00:00.0000000
BL800,BID4725,Tue,11:00:00.0000000,18:00:00.0000000
BL800,BID2789,Tue,18:00:00.0000000,23:00:00.0000000
BL800,BID1261,Wed,11:00:00.0000000,18:00:00.0000000
BL800,BID3458,Wed,18:00:00.0000000,23:00:00.0000000
BL800,BID7335,Thu,9:00:00.0000000,17:00:00.0000000
BL800,BID3827,Thu,17:00:00.0000000,23:00:00.0000000
BL800,BID9582,Fri,9:00:00.0000000,17:00:00.0000000
BL800,BID1456,Fri,17:00:00.0000000,23:00:00.0000000
BL800,BID2585,Sat,8:00:00.0000000,17:00:00.0000000
BL800,BID3972,Sat,17:00:00.0000000,00:00:00.0000000
BL800,BID4447,Sun,8:00:00.0000000,17:00:00.0000000
BL800,BID1006,Sun,17:00:00.0000000,00:00:00.0000000
BL105,BID1964,Mon,11:00:00.0000000,18:00:00.0000000
BL105,BID9818,Mon,18:00:00.0000000,23:00:00.0000000
BL105,BID4549,Tue,11:00:00.0000000,18:00:00.0000000
BL105,BID2287,Tue,18:00:00.0000000,23:00:00.0000000
BL105,BID4418,Wed,11:00:00.0000000,18:00:00.0000000
BL105,BID6247,Wed,18:00:00.0000000,23:00:00.0000000
BL105,BID9273,Thu,9:00:00.0000000,17:00:00.0000000
BL105,BID6678,Thu,17:00:00.0000000,23:00:00.0000000
BL105,BID1465,Fri,9:00:00.0000000,17:00:00.0000000
BL105,BID1970,Fri,17:00:00.0000000,23:00:00.0000000
BL105,BID5503,Sat,8:00:00.0000000,17:00:00.0000000
BL105,BID1736,Sat,17:00:00.0000000,00:00:00.0000000
BL105,BID1179,Sun,8:00:00.0000000,17:00:00.0000000
BL105,BID2338,Sun,17:00:00.0000000,00:00:00.0000000
BL604,BID1407,Mon,11:00:00.0000000,18:00:00.0000000
BL604,BID6615,Mon,18:00:00.0000000,23:00:00.0000000
BL604,BID2250,Tue,11:00:00.0000000,18:00:00.0000000
BL604,BID6619,Tue,18:00:00.0000000,23:00:00.0000000
BL604,BID5513,Wed,11:00:00.0000000,18:00:00.0000000
BL604,BID9701,Wed,18:00:00.0000000,23:00:00.0000000
BL604,BID0451,Thu,9:00:00.0000000,17:00:00.0000000
BL604,BID6833,Thu,17:00:00.0000000,23:00:00.0000000
BL604,BID6588,Fri,9:00:00.0000000,17:00:00.0000000
BL604,BID1843,Fri,17:00:00.0000000,23:00:00.0000000
BL604,BID7145,Sat,8:00:00.0000000,17:00:00.0000000
BL604,BID2341,Sat,17:00:00.0000000,00:00:00.0000000
BL604,BID1191,Sun,8:00:00.0000000,17:00:00.0000000
BL604,BID6663,Sun,17:00:00.0000000,00:00:00.0000000
BL792,BID9188,Mon,11:00:00.0000000,18:00:00.0000000
BL792,BID6138,Mon,18:00:00.0000000,23:00:00.0000000
BL792,BID7548,Tue,11:00:00.0000000,18:00:00.0000000
BL792,BID9642,Tue,18:00:00.0000000,23:00:00.0000000
BL792,BID5879,Wed,11:00:00.0000000,18:00:00.0000000
BL792,BID1889,Wed,18:00:00.0000000,23:00:00.0000000
BL792,BID5489,Thu,9:00:00.0000000,17:00:00.0000000
BL792,BID8866,Thu,17:00:00.0000000,23:00:00.0000000
BL792,BID5872,Fri,9:00:00.0000000,17:00:00.0000000
BL792,BID1996,Fri,17:00:00.0000000,23:00:00.0000000
BL792,BID1591,Sat,8:00:00.0000000,17:00:00.0000000
BL792,BID4320,Sat,17:00:00.0000000,00:00:00.0000000
BL792,BID9306,Sun,8:00:00.0000000,17:00:00.0000000
BL792,BID8336,Sun,17:00:00.0000000,00:00:00.0000000
BL162,BID9315,Mon,11:00:00.0000000,18:00:00.0000000
BL162,BID9365,Mon,18:00:00.0000000,23:00:00.0000000
BL162,BID0318,Tue,11:00:00.0000000,18:00:00.0000000
BL162,BID6176,Tue,18:00:00.0000000,23:00:00.0000000
BL162,BID9733,Wed,11:00:00.0000000,18:00:00.0000000
BL162,BID0129,Wed,18:00:00.0000000,23:00:00.0000000
BL162,BID1060,Thu,9:00:00.0000000,17:00:00.0000000
BL162,BID7168,Thu,17:00:00.0000000,23:00:00.0000000
BL162,BID9049,Fri,9:00:00.0000000,17:00:00.0000000
BL162,BID3155,Fri,17:00:00.0000000,23:00:00.0000000
BL162,BID4409,Sat,8:00:00.0000000,17:00:00.0000000
BL162,BID6351,Sat,17:00:00.0000000,00:00:00.0000000
BL162,BID5718,Sun,8:00:00.0000000,17:00:00.0000000
BL162,BID3205,Sun,17:00:00.0000000,00:00:00.0000000
BL757,BID2134,Mon,11:00:00.0000000,18:00:00.0000000
BL757,BID5798,Mon,18:00:00.0000000,23:00:00.0000000
BL757,BID3104,Tue,11:00:00.0000000,18:00:00.0000000
BL757,BID4331,Tue,18:00:00.0000000,23:00:00.0000000
BL757,BID9409,Wed,11:00:00.0000000,18:00:00.0000000
BL757,BID1183,Wed,18:00:00.0000000,23:00:00.0000000
BL757,BID1326,Thu,9:00:00.0000000,17:00:00.0000000
BL757,BID1190,Thu,17:00:00.0000000,23:00:00.0000000
BL757,BID3049,Fri,9:00:00.0000000,17:00:00.0000000
BL757,BID3715,Fri,17:00:00.0000000,23:00:00.0000000
BL757,BID5670,Sat,8:00:00.0000000,17:00:00.0000000
BL757,BID4443,Sat,17:00:00.0000000,00:00:00.0000000
BL757,BID3364,Sun,8:00:00.0000000,17:00:00.0000000
BL757,BID3522,Sun,17:00:00.0000000,00:00:00.0000000
BL856,BID9179,Mon,11:00:00.0000000,18:00:00.0000000
BL856,BID8753,Mon,18:00:00.0000000,23:00:00.0000000
BL856,BID1237,Tue,11:00:00.0000000,18:00:00.0000000
BL856,BID6556,Tue,18:00:00.0000000,23:00:00.0000000
BL856,BID5042,Wed,11:00:00.0000000,18:00:00.0000000
BL856,BID6858,Wed,18:00:00.0000000,23:00:00.0000000
BL856,BID7657,Thu,9:00:00.0000000,17:00:00.0000000
BL856,BID1229,Thu,17:00:00.0000000,23:00:00.0000000
BL856,BID8539,Fri,9:00:00.0000000,17:00:00.0000000
BL856,BID4839,Fri,17:00:00.0000000,23:00:00.0000000
BL856,BID5887,Sat,8:00:00.0000000,17:00:00.0000000
BL856,BID7712,Sat,17:00:00.0000000,00:00:00.0000000
BL856,BID5100,Sun,8:00:00.0000000,17:00:00.0000000
BL856,BID2133,Sun,17:00:00.0000000,00:00:00.0000000
BL001,BID8468,Mon,11:00:00.0000000,18:00:00.0000000
BL001,BID1975,Mon,18:00:00.0000000,23:00:00.0000000
BL001,BID9598,Tue,11:00:00.0000000,18:00:00.0000000
BL001,BID3646,Tue,18:00:00.0000000,23:00:00.0000000
BL001,BID6034,Wed,11:00:00.0000000,18:00:00.0000000
BL001,BID4509,Wed,18:00:00.0000000,23:00:00.0000000
BL001,BID7585,Thu,9:00:00.0000000,17:00:00.0000000
BL001,BID0911,Thu,17:00:00.0000000,23:00:00.0000000
BL001,BID8054,Fri,9:00:00.0000000,17:00:00.0000000
BL001,BID9421,Fri,17:00:00.0000000,23:00:00.0000000
BL001,BID9508,Sat,8:00:00.0000000,17:00:00.0000000
BL001,BID0450,Sat,17:00:00.0000000,00:00:00.0000000
BL001,BID3048,Sun,8:00:00.0000000,17:00:00.0000000
BL001,BID2352,Sun,17:00:00.0000000,00:00:00.0000000
BL777,BID9074,Mon,11:00:00.0000000,18:00:00.0000000
BL777,BID1381,Mon,18:00:00.0000000,23:00:00.0000000
BL777,BID5429,Tue,11:00:00.0000000,18:00:00.0000000
BL777,BID2380,Tue,18:00:00.0000000,23:00:00.0000000
BL777,BID5231,Wed,11:00:00.0000000,18:00:00.0000000
BL777,BID9692,Wed,18:00:00.0000000,23:00:00.0000000
BL777,BID5363,Thu,9:00:00.0000000,17:00:00.0000000
BL777,BID0665,Thu,17:00:00.0000000,23:00:00.0000000
BL777,BID1543,Fri,9:00:00.0000000,17:00:00.0000000
BL777,BID0024,Fri,17:00:00.0000000,23:00:00.0000000
BL777,BID8359,Sat,8:00:00.0000000,17:00:00.0000000
BL777,BID2236,Sat,17:00:00.0000000,00:00:00.0000000
BL777,BID4448,Sun,8:00:00.0000000,17:00:00.0000000
BL777,BID6274,Sun,17:00:00.0000000,00:00:00.0000000
BL515,BID9169,Mon,11:00:00.0000000,18:00:00.0000000
BL515,BID1599,Mon,18:00:00.0000000,23:00:00.0000000
BL515,BID2398,Tue,11:00:00.0000000,18:00:00.0000000
BL515,BID9508,Tue,18:00:00.0000000,23:00:00.0000000
BL515,BID0672,Wed,11:00:00.0000000,18:00:00.0000000
BL515,BID2551,Wed,18:00:00.0000000,23:00:00.0000000
BL515,BID1747,Thu,9:00:00.0000000,17:00:00.0000000
BL515,BID6335,Thu,17:00:00.0000000,23:00:00.0000000
BL515,BID2973,Fri,9:00:00.0000000,17:00:00.0000000
BL515,BID6298,Fri,17:00:00.0000000,23:00:00.0000000
BL515,BID0580,Sat,8:00:00.0000000,17:00:00.0000000
BL515,BID9147,Sat,17:00:00.0000000,00:00:00.0000000
BL515,BID8945,Sun,8:00:00.0000000,17:00:00.0000000
BL515,BID4392,Sun,17:00:00.0000000,00:00:00.0000000
BL791,BID1720,Mon,11:00:00.0000000,18:00:00.0000000
BL791,BID2668,Mon,18:00:00.0000000,23:00:00.0000000
BL791,BID5119,Tue,11:00:00.0000000,18:00:00.0000000
BL791,BID4161,Tue,18:00:00.0000000,23:00:00.0000000
BL791,BID4796,Wed,11:00:00.0000000,18:00:00.0000000
BL791,BID5294,Wed,18:00:00.0000000,23:00:00.0000000
BL791,BID4962,Thu,9:00:00.0000000,17:00:00.0000000
BL791,BID6352,Thu,17:00:00.0000000,23:00:00.0000000
BL791,BID6797,Fri,9:00:00.0000000,17:00:00.0000000
BL791,BID1307,Fri,17:00:00.0000000,23:00:00.0000000
BL791,BID8630,Sat,8:00:00.0000000,17:00:00.0000000
BL791,BID7490,Sat,17:00:00.0000000,00:00:00.0000000
BL791,BID5471,Sun,8:00:00.0000000,17:00:00.0000000
BL791,BID0233,Sun,17:00:00.0000000,00:00:00.0000000
BL722,BID0667,Mon,11:00:00.0000000,18:00:00.0000000
BL722,BID6956,Mon,18:00:00.0000000,23:00:00.0000000
BL722,BID8931,Tue,11:00:00.0000000,18:00:00.0000000
BL722,BID8901,Tue,18:00:00.0000000,23:00:00.0000000
BL722,BID8686,Wed,11:00:00.0000000,18:00:00.0000000
BL722,BID0226,Wed,18:00:00.0000000,23:00:00.0000000
BL722,BID0600,Thu,9:00:00.0000000,17:00:00.0000000
BL722,BID5613,Thu,17:00:00.0000000,23:00:00.0000000
BL722,BID9934,Fri,9:00:00.0000000,17:00:00.0000000
BL722,BID4599,Fri,17:00:00.0000000,23:00:00.0000000
BL722,BID8025,Sat,8:00:00.0000000,17:00:00.0000000
BL722,BID0567,Sat,17:00:00.0000000,00:00:00.0000000
BL722,BID7515,Sun,8:00:00.0000000,17:00:00.0000000
BL722,BID6535,Sun,17:00:00.0000000,00:00:00.0000000
BL590,BID3331,Mon,11:00:00.0000000,18:00:00.0000000
BL590,BID3900,Mon,18:00:00.0000000,23:00:00.0000000
BL590,BID9715,Tue,11:00:00.0000000,18:00:00.0000000
BL590,BID4584,Tue,18:00:00.0000000,23:00:00.0000000
BL590,BID1573,Wed,11:00:00.0000000,18:00:00.0000000
BL590,BID0322,Wed,18:00:00.0000000,23:00:00.0000000
BL590,BID0347,Thu,9:00:00.0000000,17:00:00.0000000
BL590,BID3710,Thu,17:00:00.0000000,23:00:00.0000000
BL590,BID2022,Fri,9:00:00.0000000,17:00:00.0000000
BL590,BID3358,Fri,17:00:00.0000000,23:00:00.0000000
BL590,BID4711,Sat,8:00:00.0000000,17:00:00.0000000
BL590,BID4397,Sat,17:00:00.0000000,00:00:00.0000000
BL590,BID1050,Sun,8:00:00.0000000,17:00:00.0000000
BL590,BID1741,Sun,17:00:00.0000000,00:00:00.0000000
BL478,BID1876,Mon,11:00:00.0000000,18:00:00.0000000
BL478,BID9133,Mon,18:00:00.0000000,23:00:00.0000000
BL478,BID2617,Tue,11:00:00.0000000,18:00:00.0000000
BL478,BID8012,Tue,18:00:00.0000000,23:00:00.0000000
BL478,BID8303,Wed,11:00:00.0000000,18:00:00.0000000
BL478,BID9742,Wed,18:00:00.0000000,23:00:00.0000000
BL478,BID8699,Thu,9:00:00.0000000,17:00:00.0000000
BL478,BID6754,Thu,17:00:00.0000000,23:00:00.0000000
BL478,BID8803,Fri,9:00:00.0000000,17:00:00.0000000
BL478,BID8751,Fri,17:00:00.0000000,23:00:00.0000000
BL478,BID2779,Sat,8:00:00.0000000,17:00:00.0000000
BL478,BID3477,Sat,17:00:00.0000000,00:00:00.0000000
BL478,BID5690,Sun,8:00:00.0000000,17:00:00.0000000
BL478,BID8208,Sun,17:00:00.0000000,00:00:00.0000000
BL026,BID9713,Mon,11:00:00.0000000,18:00:00.0000000
BL026,BID8849,Mon,18:00:00.0000000,23:00:00.0000000
BL026,BID5328,Tue,11:00:00.0000000,18:00:00.0000000
BL026,BID0690,Tue,18:00:00.0000000,23:00:00.0000000
BL026,BID7191,Wed,11:00:00.0000000,18:00:00.0000000
BL026,BID9066,Wed,18:00:00.0000000,23:00:00.0000000
BL026,BID2134,Thu,9:00:00.0000000,17:00:00.0000000
BL026,BID5296,Thu,17:00:00.0000000,23:00:00.0000000
BL026,BID6357,Fri,9:00:00.0000000,17:00:00.0000000
BL026,BID3154,Fri,17:00:00.0000000,23:00:00.0000000
BL026,BID8646,Sat,8:00:00.0000000,17:00:00.0000000
BL026,BID5932,Sat,17:00:00.0000000,00:00:00.0000000
BL026,BID2414,Sun,8:00:00.0000000,17:00:00.0000000
BL026,BID2670,Sun,17:00:00.0000000,00:00:00.0000000
BL031,BID7689,Mon,11:00:00.0000000,18:00:00.0000000
BL031,BID3495,Mon,18:00:00.0000000,23:00:00.0000000
BL031,BID4284,Tue,11:00:00.0000000,18:00:00.0000000
BL031,BID1482,Tue,18:00:00.0000000,23:00:00.0000000
BL031,BID7105,Wed,11:00:00.0000000,18:00:00.0000000
BL031,BID6300,Wed,18:00:00.0000000,23:00:00.0000000
BL031,BID9466,Thu,9:00:00.0000000,17:00:00.0000000
BL031,BID6756,Thu,17:00:00.0000000,23:00:00.0000000
BL031,BID1911,Fri,9:00:00.0000000,17:00:00.0000000
BL031,BID0474,Fri,17:00:00.0000000,23:00:00.0000000
BL031,BID7352,Sat,8:00:00.0000000,17:00:00.0000000
BL031,BID5772,Sat,17:00:00.0000000,00:00:00.0000000
BL031,BID3076,Sun,8:00:00.0000000,17:00:00.0000000
BL031,BID1402,Sun,17:00:00.0000000,00:00:00.0000000
BL921,BID0222,Mon,11:00:00.0000000,18:00:00.0000000
BL921,BID0118,Mon,18:00:00.0000000,23:00:00.0000000
BL921,BID7488,Tue,11:00:00.0000000,18:00:00.0000000
BL921,BID8267,Tue,18:00:00.0000000,23:00:00.0000000
BL921,BID7424,Wed,11:00:00.0000000,18:00:00.0000000
BL921,BID5899,Wed,18:00:00.0000000,23:00:00.0000000
BL921,BID5522,Thu,9:00:00.0000000,17:00:00.0000000
BL921,BID2862,Thu,17:00:00.0000000,23:00:00.0000000
BL921,BID4913,Fri,9:00:00.0000000,17:00:00.0000000
BL921,BID4292,Fri,17:00:00.0000000,23:00:00.0000000
BL921,BID0088,Sat,8:00:00.0000000,17:00:00.0000000
BL921,BID1491,Sat,17:00:00.0000000,00:00:00.0000000
BL921,BID9157,Sun,8:00:00.0000000,17:00:00.0000000
BL921,BID4878,Sun,17:00:00.0000000,00:00:00.0000000
BL512,BID2699,Mon,11:00:00.0000000,18:00:00.0000000
BL512,BID5398,Mon,18:00:00.0000000,23:00:00.0000000
BL512,BID3895,Tue,11:00:00.0000000,18:00:00.0000000
BL512,BID0898,Tue,18:00:00.0000000,23:00:00.0000000
BL512,BID1883,Wed,11:00:00.0000000,18:00:00.0000000
BL512,BID4736,Wed,18:00:00.0000000,23:00:00.0000000
BL512,BID8747,Thu,9:00:00.0000000,17:00:00.0000000
BL512,BID3997,Thu,17:00:00.0000000,23:00:00.0000000
BL512,BID9218,Fri,9:00:00.0000000,17:00:00.0000000
BL512,BID2435,Fri,17:00:00.0000000,23:00:00.0000000
BL512,BID3969,Sat,8:00:00.0000000,17:00:00.0000000
BL512,BID3088,Sat,17:00:00.0000000,00:00:00.0000000
BL512,BID1892,Sun,8:00:00.0000000,17:00:00.0000000
BL512,BID5496,Sun,17:00:00.0000000,00:00:00.0000000
BL374,BID3698,Mon,11:00:00.0000000,18:00:00.0000000
BL374,BID8799,Mon,18:00:00.0000000,23:00:00.0000000
BL374,BID2442,Tue,11:00:00.0000000,18:00:00.0000000
BL374,BID3573,Tue,18:00:00.0000000,23:00:00.0000000
BL374,BID3864,Wed,11:00:00.0000000,18:00:00.0000000
BL374,BID3346,Wed,18:00:00.0000000,23:00:00.0000000
BL374,BID2353,Thu,9:00:00.0000000,17:00:00.0000000
BL374,BID1903,Thu,17:00:00.0000000,23:00:00.0000000
BL374,BID4728,Fri,9:00:00.0000000,17:00:00.0000000
BL374,BID9427,Fri,17:00:00.0000000,23:00:00.0000000
BL374,BID1287,Sat,8:00:00.0000000,17:00:00.0000000
BL374,BID3918,Sat,17:00:00.0000000,00:00:00.0000000
BL374,BID6693,Sun,8:00:00.0000000,17:00:00.0000000
BL374,BID7939,Sun,17:00:00.0000000,00:00:00.0000000
BL011,BID3837,Mon,11:00:00.0000000,18:00:00.0000000
BL011,BID3628,Mon,18:00:00.0000000,23:00:00.0000000
BL011,BID6152,Tue,11:00:00.0000000,18:00:00.0000000
BL011,BID8201,Tue,18:00:00.0000000,23:00:00.0000000
BL011,BID8541,Wed,11:00:00.0000000,18:00:00.0000000
BL011,BID2466,Wed,18:00:00.0000000,23:00:00.0000000
BL011,BID4859,Thu,9:00:00.0000000,17:00:00.0000000
BL011,BID7820,Thu,17:00:00.0000000,23:00:00.0000000
BL011,BID5316,Fri,9:00:00.0000000,17:00:00.0000000
BL011,BID2318,Fri,17:00:00.0000000,23:00:00.0000000
BL011,BID3183,Sat,8:00:00.0000000,17:00:00.0000000
BL011,BID6304,Sat,17:00:00.0000000,00:00:00.0000000
BL011,BID2023,Sun,8:00:00.0000000,17:00:00.0000000
BL011,BID0504,Sun,17:00:00.0000000,00:00:00.0000000
BL170,BID1986,Mon,11:00:00.0000000,18:00:00.0000000
BL170,BID2051,Mon,18:00:00.0000000,23:00:00.0000000
BL170,BID6357,Tue,11:00:00.0000000,18:00:00.0000000
BL170,BID9190,Tue,18:00:00.0000000,23:00:00.0000000
BL170,BID8099,Wed,11:00:00.0000000,18:00:00.0000000
BL170,BID4459,Wed,18:00:00.0000000,23:00:00.0000000
BL170,BID4980,Thu,9:00:00.0000000,17:00:00.0000000
BL170,BID2302,Thu,17:00:00.0000000,23:00:00.0000000
BL170,BID4297,Fri,9:00:00.0000000,17:00:00.0000000
BL170,BID6777,Fri,17:00:00.0000000,23:00:00.0000000
BL170,BID9490,Sat,8:00:00.0000000,17:00:00.0000000
BL170,BID1931,Sat,17:00:00.0000000,00:00:00.0000000
BL170,BID7031,Sun,8:00:00.0000000,17:00:00.0000000
BL170,BID1368,Sun,17:00:00.0000000,00:00:00.0000000
BL060,BID0433,Mon,11:00:00.0000000,18:00:00.0000000
BL060,BID6517,Mon,18:00:00.0000000,23:00:00.0000000
BL060,BID7364,Tue,11:00:00.0000000,18:00:00.0000000
BL060,BID6050,Tue,18:00:00.0000000,23:00:00.0000000
